agency,date,id5,id4,metro,uza,uza_name,value,count,last,indexed,value_ave,last_rank,indexed_ave
Southeastern Pennsylvania Transportation Authority,9/1/19,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",12102901,120,11536337,0.031202414,12505528.83,5,-0.084352399
Southeastern Pennsylvania Transportation Authority,10/1/19,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13024890,120,11536337,0.109758562,12377092,5,-0.09375647
Southeastern Pennsylvania Transportation Authority,11/1/19,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",11256965,120,11536337,-0.040873797,12232005.42,5,-0.104379626
Southeastern Pennsylvania Transportation Authority,12/1/19,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",11122452,120,11536337,-0.052334696,12125077.42,5,-0.112208832
Southeastern Pennsylvania Transportation Authority,1/1/20,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",11536337,120,11536337,-0.017070489,12022524.75,5,-0.119717679
VIA Metropolitan Transit,1/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3429553,120,3399852,0.118827095,3516849.75,23,0
VIA Metropolitan Transit,2/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3121200,120,3399852,0.018232734,3521507.167,23,0.001324315
VIA Metropolitan Transit,3/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3848460,120,3399852,0.255487616,3546650.5,23,0.008473706
VIA Metropolitan Transit,4/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3754693,120,3399852,0.224897898,3570656.75,23,0.015299772
VIA Metropolitan Transit,5/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3693616,120,3399852,0.204972677,3591763.5,23,0.021301379
VIA Metropolitan Transit,6/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3715596,120,3399852,0.212143238,3610843.667,23,0.026726737
VIA Metropolitan Transit,7/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3695761,120,3399852,0.205672442,3624025.333,23,0.030474883
VIA Metropolitan Transit,8/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3965570,120,3399852,0.293692549,3646181.667,23,0.036774934
VIA Metropolitan Transit,9/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",4001619,120,3399852,0.305452856,3678118.083,23,0.045855907
VIA Metropolitan Transit,10/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",4112696,120,3399852,0.341689636,3698925.333,23,0.051772352
VIA Metropolitan Transit,11/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3864143,120,3399852,0.2606039,3723298.167,23,0.058702655
VIA Metropolitan Transit,12/1/11,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3542082,120,3399852,0.155537562,3728749.083,23,0.060252598
VIA Metropolitan Transit,1/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3766362,120,3399852,0.228704689,3756816.5,23,0.068233438
VIA Metropolitan Transit,2/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3612767,120,3399852,0.178597212,3797780.417,23,0.079881339
VIA Metropolitan Transit,3/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3844359,120,3399852,0.254149742,3797438.667,23,0.079784164
VIA Metropolitan Transit,4/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3829812,120,3399852,0.249404057,3803698.583,23,0.081564142
VIA Metropolitan Transit,5/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3857823,120,3399852,0.258542119,3817382.5,23,0.085455101
VIA Metropolitan Transit,6/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3742964,120,3399852,0.221071532,3819663.167,23,0.086103598
VIA Metropolitan Transit,7/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3715435,120,3399852,0.212090714,3821302.667,23,0.086569782
VIA Metropolitan Transit,8/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",4062878,120,3399852,0.325437452,3829411.667,23,0.088875539
VIA Metropolitan Transit,9/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3866891,120,3399852,0.261500383,3818184.333,23,0.085683098
VIA Metropolitan Transit,10/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",4187757,120,3399852,0.366176874,3824439.417,23,0.087461703
VIA Metropolitan Transit,11/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3881615,120,3399852,0.266303811,3825895.417,23,0.087875709
VIA Metropolitan Transit,12/1/12,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3597560,120,3399852,0.173636215,3830518.583,23,0.089190286
VIA Metropolitan Transit,1/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3671321,120,3399852,0.197699353,3822598.5,23,0.086938246
VIA Metropolitan Transit,2/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3651317,120,3399852,0.191173424,3825811,23,0.087851706
VIA Metropolitan Transit,3/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3758678,120,3399852,0.226197929,3818670.917,23,0.085821456
VIA Metropolitan Transit,4/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3694011,120,3399852,0.205101538,3807354.167,23,0.082603591
VIA Metropolitan Transit,5/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3651545,120,3399852,0.191247805,3790164.333,23,0.077715741
VIA Metropolitan Transit,6/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3469919,120,3399852,0.131995742,3767410.583,23,0.071245817
VIA Metropolitan Transit,7/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3627247,120,3399852,0.18332104,3760061.583,23,0.069156163
VIA Metropolitan Transit,8/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3778501,120,3399852,0.23266481,3736363.5,23,0.062417722
VIA Metropolitan Transit,9/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3666137,120,3399852,0.19600817,3719634,23,0.057660766
VIA Metropolitan Transit,10/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3899734,120,3399852,0.272214793,3695632.083,23,0.050835932
VIA Metropolitan Transit,11/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3529169,120,3399852,0.151324939,3666261.583,23,0.042484565
VIA Metropolitan Transit,12/1/13,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3424525,120,3399852,0.117186804,3651842,23,0.038384423
VIA Metropolitan Transit,1/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3461333,120,3399852,0.129194721,3634343,23,0.033408664
VIA Metropolitan Transit,2/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3166914,120,3399852,0.033146066,3593976.083,23,0.021930517
VIA Metropolitan Transit,3/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3504774,120,3399852,0.14336653,3572817.417,23,0.015914148
VIA Metropolitan Transit,4/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3537802,120,3399852,0.154141293,3559800,23,0.012212705
VIA Metropolitan Transit,5/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3560588,120,3399852,0.161574796,3552220.25,23,0.010057438
VIA Metropolitan Transit,6/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3443414,120,3399852,0.123348985,3550011.5,23,0.009429391
VIA Metropolitan Transit,7/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3584735,120,3399852,0.1694523,3546468.833,23,0.00842205
VIA Metropolitan Transit,8/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3709155,120,3399852,0.210041983,3540690,23,0.006778865
VIA Metropolitan Transit,9/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3715335,120,3399852,0.212058091,3544789.833,23,0.007944634
VIA Metropolitan Transit,10/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3764516,120,3399852,0.228102467,3533521.667,23,0.004740583
VIA Metropolitan Transit,11/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3016481,120,3399852,-0.015929868,3490797.667,23,-0.00740779
VIA Metropolitan Transit,12/1/14,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3152411,120,3399852,0.028414735,3468121.5,23,-0.013855653
VIA Metropolitan Transit,1/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3014489,120,3399852,-0.016579721,3430884.5,23,-0.024443822
VIA Metropolitan Transit,2/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2994658,120,3399852,-0.023049211,3416529.833,23,-0.028525505
VIA Metropolitan Transit,3/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3167605,120,3399852,0.033371492,3388432.417,23,-0.036514876
VIA Metropolitan Transit,4/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3121452,120,3399852,0.018314944,3353736.583,23,-0.046380476
VIA Metropolitan Transit,5/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3005971,120,3399852,-0.019358558,3307518.5,23,-0.059522375
VIA Metropolitan Transit,6/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3056393,120,3399852,-0.00290933,3275266.75,23,-0.068693011
VIA Metropolitan Transit,7/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3290149,120,3399852,0.073349164,3250717.917,23,-0.075673359
VIA Metropolitan Transit,8/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3212599,120,3399852,0.048049937,3209338.25,23,-0.087439476
VIA Metropolitan Transit,9/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3270355,120,3399852,0.066891744,3172256.583,23,-0.097983477
VIA Metropolitan Transit,10/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3541874,120,3399852,0.155469706,3153703.083,23,-0.103259079
VIA Metropolitan Transit,11/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3117399,120,3399852,0.016992729,3162112.917,23,-0.100867782
VIA Metropolitan Transit,12/1/15,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3190942,120,3399852,0.040984748,3165323.833,23,-0.099954772
VIA Metropolitan Transit,1/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3110189,120,3399852,0.014640603,3173298.833,23,-0.097687118
VIA Metropolitan Transit,2/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3206190,120,3399852,0.045959121,3190926.5,23,-0.092674772
VIA Metropolitan Transit,3/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3220115,120,3399852,0.05050189,3195302.333,23,-0.091430524
VIA Metropolitan Transit,4/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3090834,120,3399852,0.008326398,3192750.833,23,-0.092156032
VIA Metropolitan Transit,5/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3021928,120,3399852,-0.014152887,3194080.583,23,-0.091777923
VIA Metropolitan Transit,6/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2998347,120,3399852,-0.021845744,3189243.417,23,-0.093153349
VIA Metropolitan Transit,7/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2958666,120,3399852,-0.034790923,3161619.833,23,-0.101007988
VIA Metropolitan Transit,8/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3151794,120,3399852,0.02821345,3156552.75,23,-0.10244879
VIA Metropolitan Transit,9/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3165550,120,3399852,0.032701086,3147819,23,-0.104932191
VIA Metropolitan Transit,10/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3302814,120,3399852,0.077480882,3127897.333,23,-0.110596825
VIA Metropolitan Transit,11/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3049505,120,3399852,-0.00515641,3122239.5,23,-0.112205604
VIA Metropolitan Transit,12/1/16,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2796772,120,3399852,-0.087605793,3089392,23,-0.121545639
VIA Metropolitan Transit,1/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2930241,120,3399852,-0.044064044,3074396.333,23,-0.125809588
VIA Metropolitan Transit,2/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2896164,120,3399852,-0.055181024,3048560.833,23,-0.133155793
VIA Metropolitan Transit,3/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3057562,120,3399852,-0.002527965,3035014.75,23,-0.137007559
VIA Metropolitan Transit,4/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2904554,120,3399852,-0.052443945,3019491.417,23,-0.141421547
VIA Metropolitan Transit,5/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2988539,120,3399852,-0.02504542,3016709,23,-0.142212715
VIA Metropolitan Transit,6/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2875947,120,3399852,-0.06177644,3006509,23,-0.145113038
VIA Metropolitan Transit,7/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2803896,120,3399852,-0.085281722,2993611.5,23,-0.148780382
VIA Metropolitan Transit,8/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2957378,120,3399852,-0.035211109,2977410.167,23,-0.153387157
VIA Metropolitan Transit,9/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3060427,120,3399852,-0.001593313,2968649.917,23,-0.155878093
VIA Metropolitan Transit,10/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3583768,120,3399852,0.169136835,2992062.75,23,-0.149220762
VIA Metropolitan Transit,11/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3238829,120,3399852,0.05660698,3007839.75,23,-0.144734645
VIA Metropolitan Transit,12/1/17,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2923697,120,3399852,-0.046198901,3018416.833,23,-0.1417271
VIA Metropolitan Transit,1/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3033850,120,3399852,-0.010263559,3027050.917,23,-0.139272038
VIA Metropolitan Transit,2/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2974156,120,3399852,-0.029737602,3033550.25,23,-0.137423983
VIA Metropolitan Transit,3/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3303938,120,3399852,0.077847566,3054081.583,23,-0.131585993
VIA Metropolitan Transit,4/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3203018,120,3399852,0.044924316,3078953.583,23,-0.124513755
VIA Metropolitan Transit,5/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3292231,120,3399852,0.074028378,3104261.25,23,-0.117317636
VIA Metropolitan Transit,6/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3160503,120,3399852,0.031054598,3127974.25,23,-0.110574954
VIA Metropolitan Transit,7/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3113014,120,3399852,0.015562206,3153734.083,23,-0.103250264
VIA Metropolitan Transit,8/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3384215,120,3399852,0.104036426,3189303.833,23,-0.09313617
VIA Metropolitan Transit,9/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3101440,120,3399852,0.011786406,3192721.583,23,-0.092164349
VIA Metropolitan Transit,10/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3100056,120,3399852,0.011334902,3152412.25,23,-0.103626122
VIA Metropolitan Transit,11/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2881086,120,3399852,-0.060099938,3122600.333,23,-0.112103003
VIA Metropolitan Transit,12/1/18,60011,6011,"San Antonio, TX",26,"San Antonio, TX",2737479,120,3399852,-0.106949018,3107082.167,23,-0.116515522
VIA Metropolitan Transit,1/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3532557,120,3399852,0.15243021,3148641.083,23,-0.104698435
VIA Metropolitan Transit,2/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3414077,120,3399852,0.113778341,3185301.167,23,-0.09427431
VIA Metropolitan Transit,3/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3526421,120,3399852,0.150428456,3203841.417,23,-0.089002475
VIA Metropolitan Transit,4/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3558737,120,3399852,0.160970942,3233484.667,23,-0.080573554
VIA Metropolitan Transit,5/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3632821,120,3399852,0.185139452,3261867.167,23,-0.072503121
VIA Metropolitan Transit,6/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3466834,120,3399852,0.130989319,3287394.75,23,-0.065244471
VIA Metropolitan Transit,7/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3664248,120,3399852,0.195391919,3333330.917,23,-0.052182734
VIA Metropolitan Transit,8/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3750360,120,3399852,0.223484338,3363843,23,-0.043506763
VIA Metropolitan Transit,9/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3697935,120,3399852,0.206381669,3413550.917,23,-0.029372547
VIA Metropolitan Transit,10/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3639411,120,3399852,0.187289316,3458497.167,23,-0.016592288
VIA Metropolitan Transit,11/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3231906,120,3399852,0.054348482,3487732.167,23,-0.00827945
VIA Metropolitan Transit,12/1/19,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3250165,120,3399852,0.060305137,3530456,23,0.003868874
VIA Metropolitan Transit,1/1/20,60011,6011,"San Antonio, TX",26,"San Antonio, TX",3399852,120,3399852,0.109137703,3519397.25,23,7.24E-04
Washington Metropolitan Area Transit Authority,1/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",9712130,120,10066403,0.311820858,10462366.5,7,0
Washington Metropolitan Area Transit Authority,2/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",10193023,120,10066403,0.376775247,10694822.67,7,0.022218316
Washington Metropolitan Area Transit Authority,3/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",12097626,120,10066403,0.634030652,10753282.08,7,0.027805906
Washington Metropolitan Area Transit Authority,4/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11303272,120,10066403,0.526736974,10762524.75,7,0.028689327
Washington Metropolitan Area Transit Authority,5/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11476223,120,10066403,0.550097528,10820461.5,7,0.03422696
Washington Metropolitan Area Transit Authority,6/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11672657,120,10066403,0.576629938,10880501.08,7,0.039965584
Washington Metropolitan Area Transit Authority,7/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11202594,120,10066403,0.513138361,10904611.25,7,0.04227005
Washington Metropolitan Area Transit Authority,8/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11931621,120,10066403,0.611608298,10982311.92,7,0.049696731
Washington Metropolitan Area Transit Authority,9/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11705071,120,10066403,0.581008108,11032232.67,7,0.05446819
Washington Metropolitan Area Transit Authority,10/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11666698,120,10066403,0.575825054,11081037,7,0.059132941
Washington Metropolitan Area Transit Authority,11/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11063732,120,10066403,0.494382221,11120986.25,7,0.062951317
Washington Metropolitan Area Transit Authority,12/1/11,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",10794685,120,10066403,0.458041947,11234944.33,7,0.073843507
Washington Metropolitan Area Transit Authority,1/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11102747,120,10066403,0.499651991,11350829.08,7,0.084919849
Washington Metropolitan Area Transit Authority,2/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11227939,120,10066403,0.516561719,11437072.08,7,0.093163013
Washington Metropolitan Area Transit Authority,3/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",12141429,120,10066403,0.639947139,11440722.33,7,0.093511906
Washington Metropolitan Area Transit Authority,4/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11431494,120,10066403,0.544055966,11451407.5,7,0.094533201
Washington Metropolitan Area Transit Authority,5/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11998120,120,10066403,0.620590341,11494898.92,7,0.09869014
Washington Metropolitan Area Transit Authority,6/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11361975,120,10066403,0.53466601,11469008.75,7,0.096215541
Washington Metropolitan Area Transit Authority,7/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11540935,120,10066403,0.5588382,11497203.83,7,0.098910446
Washington Metropolitan Area Transit Authority,8/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",12211833,120,10066403,0.649456632,11520554.83,7,0.10114235
Washington Metropolitan Area Transit Authority,9/1/12,30030,3030,"Washington, DC-VA-MD",8,"Washington, DC-VA-MD",11517470,120,10066403,0.555668775,11504921.42,7,0.099648097
